t,pos_x, pos_y, pos_z, roll, pitch, yaw,x_vel, y_vel, z_vel, roll_rate, pitch_rate, yaw_rate,left_hip_yaw_pos, left_hip_roll_pos, left_hip_pitch_pos, left_knee_pitch_pos,right_hip_yaw_pos, right_hip_roll_pos, right_hip_pitch_pos, right_knee_pitch_pos,left_shoulder_yaw_pos, left_shoulder_pitch_pos, left_elbow_pitch_pos,right_shoulder_yaw_pos, right_shoulder_pitch_pos, right_elbow_pitch_pos,left_hip_yaw_vel, left_hip_roll_vel, left_hip_pitch_vel, left_knee_pitch_vel,right_hip_yaw_vel, right_hip_roll_vel, right_hip_pitch_vel, right_knee_pitch_vel,left_shoulder_yaw_vel, left_shoulder_pitch_vel, left_elbow_pitch_vel,right_shoulder_yaw_vel, right_shoulder_pitch_vel, right_elbow_pitch_vel,left_hip_yaw_pos_ref, left_hip_roll_pos_ref, left_hip_pitch_pos_ref, left_knee_pitch_pos_ref,right_hip_yaw_pos_ref, right_hip_roll_pos_ref, right_hip_pitch_pos_ref, right_knee_pitch_pos_ref,left_shoulder_yaw_pos_ref, left_shoulder_pitch_pos_ref, left_elbow_pitch_pos_ref,right_shoulder_yaw_pos_ref, right_shoulder_pitch_pos_ref, right_elbow_pitch_pos_ref,left_hip_yaw_vel_ref, left_hip_roll_vel_ref, left_hip_pitch_vel_ref, left_knee_pitch_vel_ref,right_hip_yaw_vel_ref, right_hip_roll_vel_ref, right_hip_pitch_vel_ref, right_knee_pitch_vel_ref,left_shoulder_yaw_vel_ref, left_shoulder_pitch_vel_ref, left_elbow_pitch_vel_ref,right_shoulder_yaw_vel_ref, right_shoulder_pitch_vel_ref, right_elbow_pitch_vel_ref,left_hip_yaw_tor_ref, left_hip_roll_tor_ref, left_hip_pitch_tor_ref, left_knee_pitch_tor_ref,right_hip_yaw_tor_ref, right_hip_roll_tor_ref, right_hip_pitch_tor_ref, right_knee_pitch_tor_ref,left_shoulder_yaw_tor_ref, left_shoulder_pitch_tor_ref, left_elbow_pitch_tor_ref,right_shoulder_yaw_tor_ref, right_shoulder_pitch_tor_ref, right_elbow_pitch_tor_ref,
0.032,-0.00195653,-0.000197537,-0.00340839,-0.0210574,-0.0182811,-0.27454,0.00378694,0.00129231,0.00378694,0.00129231,0.286194,0.131311,0.286194,0.131311,0,0,0,0,0,0,0,0,0,0,0,0,
0.033,-0.00197638,-0.000216147,-0.00368476,-0.0186748,-0.0189354,-0.278052,0.00407444,0.00142478,0.00407444,0.00142478,0.288671,0.133528,0.288671,0.133528,0,0,0,0,0,0,0,0,0,0,0,0,
0.034,-0.00199394,-0.000235401,-0.00396424,-0.0164744,-0.0195688,-0.28078,0.00436402,0.00155918,0.00436402,0.00155918,0.290357,0.135181,0.290357,0.135181,0,0,0,0,0,0,0,0,0,0,0,0,
0.035,-0.00200938,-0.000255278,-0.00424607,-0.0144438,-0.0201826,-0.282758,0.0046549,0.00169496,0.0046549,0.00169496,0.291281,0.136307,0.291281,0.136307,0,0,0,0,0,0,0,0,0,0,0,0,
0.036,-0.00202288,-0.00027576,-0.00452952,-0.012571,-0.0207776,-0.284021,0.00494634,0.00183163,0.00494634,0.00183163,0.291475,0.13694,0.291475,0.13694,0,0,0,0,0,0,0,0,0,0,0,0,
0.037,-0.00203457,-0.000296827,-0.00481388,-0.0108449,-0.0213551,-0.284602,0.00523761,0.00196869,0.00523761,0.00196869,0.290967,0.137112,0.290967,0.137112,0,0,0,0,0,0,0,0,0,0,0,0,
0.038,-0.00204461,-0.000318464,-0.0050985,-0.00925513,-0.0219161,-0.284535,0.00552805,0.00210571,0.00552805,0.00210571,0.289788,0.136855,0.289788,0.136855,0,0,0,0,0,0,0,0,0,0,0,0,
0.039,-0.00205313,-0.000340654,-0.00538275,-0.00779187,-0.0224614,-0.283852,0.00581698,0.00224227,0.00581698,0.00224227,0.287969,0.136198,0.287969,0.136198,0,0,0,0,0,0,0,0,0,0,0,0,
0.04,-0.00206024,-0.000363382,-0.00566601,-0.00644599,-0.022992,-0.282587,0.00610378,0.00237798,0.00610378,0.00237798,0.285539,0.135169,0.285539,0.135169,0,0,0,0,0,0,0,0,0,0,0,0,
0.041,-0.00206605,-0.000386634,-0.00594774,-0.00520892,-0.0235087,-0.28077,0.00638786,0.00251249,0.00638786,0.00251249,0.282528,0.133794,0.282528,0.133794,0,0,0,0,0,0,0,0,0,0,0,0,
0.042,-0.00207069,-0.000410395,-0.00622738,-0.00407266,-0.0240126,-0.278433,0.00666865,0.00264546,0.00666865,0.00264546,0.278967,0.132099,0.278967,0.132099,0,0,0,0,0,0,0,0,0,0,0,0,
0.043,-0.00207423,-0.000434655,-0.00650444,-0.00302973,-0.0245042,-0.275605,0.00694562,0.00277659,0.00694562,0.00277659,0.274885,0.130108,0.274885,0.130108,0,0,0,0,0,0,0,0,0,0,0,0,
0.044,-0.00207678,-0.0004594,-0.00677844,-0.00207313,-0.0249845,-0.272318,0.00721826,0.00290559,0.00721826,0.00290559,0.270312,0.127844,0.270312,0.127844,0,0,0,0,0,0,0,0,0,0,0,0,
0.045,-0.0020784,-0.00048462,-0.00704893,-0.00119637,-0.0254542,-0.2686,0.00748609,0.00303219,0.00748609,0.00303219,0.265276,0.125329,0.265276,0.125329,0,0,0,0,0,0,0,0,0,0,0,0,
0.046,-0.00207919,-0.000510305,-0.0073155,-0.000393363,-0.0259139,-0.264479,0.00774867,0.00315617,0.00774867,0.00315617,0.259808,0.122583,0.259808,0.122583,0,0,0,0,0,0,0,0,0,0,0,0,
0.047,-0.00207921,-0.000536445,-0.00757777,0.000341542,-0.0263644,-0.259985,0.00800557,0.00327729,0.00800557,0.00327729,0.253935,0.119626,0.253935,0.119626,0,0,0,0,0,0,0,0,0,0,0,0,
0.048,-0.00207853,-0.000563031,-0.00783536,0.00101361,-0.0268064,-0.255143,0.00825641,0.00339536,0.00825641,0.00339536,0.247686,0.116477,0.247686,0.116477,0,0,0,0,0,0,0,0,0,0,0,0,
0.049,-0.00207721,-0.000590055,-0.00808794,0.00162771,-0.0272404,-0.249982,0.00850083,0.00351019,0.00850083,0.00351019,0.241088,0.113155,0.241088,0.113155,0,0,0,0,0,0,0,0,0,0,0,0,
0.05,-0.00207529,-0.000617509,-0.00833522,0.00218836,-0.0276672,-0.244527,0.00873848,0.00362161,0.00873848,0.00362161,0.234171,0.109674,0.234171,0.109674,0,0,0,0,0,0,0,0,0,0,0,0,
0.051,-0.00207284,-0.000645387,-0.00857691,0.00269953,-0.0280872,-0.238803,0.00896907,0.00372948,0.00896907,0.00372948,0.226965,0.106039,0.226965,0.106039,0,0,0,0,0,0,0,0,0,0,0,0,
0.052,-0.00206991,-0.000673682,-0.00881275,0.00316486,-0.028501,-0.232834,0.00919233,0.00383364,0.00919233,0.00383364,0.2195,0.102258,0.2195,0.102258,0,0,0,0,0,0,0,0,0,0,0,0,
0.053,-0.00206653,-0.000702387,-0.0090425,0.0035877,-0.0289091,-0.226644,0.009408,0.00393395,0.009408,0.00393395,0.211802,0.0983433,0.211802,0.0983433,0,0,0,0,0,0,0,0,0,0,0,0,
0.054,-0.00206275,-0.000731498,-0.00926597,0.00397118,-0.0293122,-0.220254,0.00961586,0.00403029,0.00961586,0.00403029,0.203895,0.0943071,0.203895,0.0943071,0,0,0,0,0,0,0,0,0,0,0,0,
0.055,-0.0020586,-0.00076101,-0.00948295,0.00431816,-0.0297107,-0.213687,0.00981572,0.00412253,0.00981572,0.00412253,0.195802,0.090163,0.195802,0.090163,0,0,0,0,0,0,0,0,0,0,0,0,
0.056,-0.00205412,-0.000790918,-0.00969329,0.00463133,-0.0301051,-0.206965,0.0100074,0.00421058,0.0100074,0.00421058,0.187545,0.0859245,0.187545,0.0859245,0,0,0,0,0,0,0,0,0,0,0,0,
0.057,-0.00204935,-0.000821219,-0.00989684,0.0049131,-0.030496,-0.200106,0.0101908,0.00429435,0.0101908,0.00429435,0.179146,0.081607,0.179146,0.081607,0,0,0,0,0,0,0,0,0,0,0,0,
0.058,-0.00204431,-0.000851909,-0.0100935,0.00516552,-0.0308837,-0.193132,0.0103657,0.00437378,0.0103657,0.00437378,0.170618,0.0772352,0.170618,0.0772352,0,0,0,0,0,0,0,0,0,0,0,0,
